month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201607,68769,"plainview, ne",53900.0,,,1,,,149.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,27.0,,,1991.0,,,53900.0,,,2,,,1.0,,,
201607,51566,"red oak, ia",89500.0,,,46,,,78.0,,,8,,,0,,,0.0,,,12.0,,,0.2,,,11.0,,,56.0,,,1556.0,,,132494.0,,,56,,,0.2391,,,
201607,62465,"strasburg, il",144900.0,,,1,,,54.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,76.0,,,1902.0,,,144900.0,,,1,,,,,,
201607,17404,"york, pa",140733.0,,,184,,,63.0,,,68,,,4,,,0.0145,,,44.0,,,0.1449,,,29.0,,,84.0,,,1949.0,,,204494.0,,,215,,,0.1576,,,
201607,92252,"joshua tree, ca",172000.0,,,49,,,51.0,,,20,,,0,,,0.0,,,4.0,,,0.0488,,,17.0,,,122.0,,,1344.0,,,253798.0,,,66,,,0.3469,,,
201607,29584,"patrick, sc",27999.0,,,1,,,33.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,24.0,,,1188.0,,,27999.0,,,1,,,1.0,,,
201607,54667,"westby, wi",144900.0,,,31,,,103.0,,,8,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,80.0,,,1818.0,,,201418.0,,,32,,,0.0323,,,
201607,45232,"cincinnati, oh",64000.0,,,8,,,79.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,5.0,,,49.0,,,1404.0,,,78093.0,,,13,,,0.625,,,
201607,54418,"bryant, wi",137450.0,,,10,,,72.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,85.0,,,1899.0,,,168660.0,,,10,,,,,,
201607,47515,"bristow, in",145000.0,,,1,,,28.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,82.0,,,1768.0,,,145000.0,,,1,,,,,,
201607,76832,"cherokee, tx",149500.0,,,4,,,114.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,106.0,,,1456.0,,,209150.0,,,4,,,0.25,,,
201607,75241,"dallas, tx",116499.0,,,27,,,66.0,,,16,,,0,,,0.0,,,8.0,,,0.0889,,,45.0,,,77.0,,,1402.0,,,109378.0,,,74,,,1.6667,,,
201607,18626,"laporte, pa",199000.0,,,29,,,71.0,,,0,,,0,,,0.0,,,8.0,,,0.2,,,3.0,,,110.0,,,2268.0,,,335682.0,,,32,,,0.1034,,,
201607,84780,"washington, ut",324700.0,,,182,,,53.0,,,56,,,12,,,0.0502,,,36.0,,,0.124,,,32.0,,,142.0,,,2187.0,,,429120.0,,,214,,,0.1758,,,
201607,47383,"selma, in",128900.0,,,11,,,85.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,4.0,,,73.0,,,1650.0,,,199762.0,,,16,,,0.3636,,,
201607,94801,"richmond, ca",352250.0,,,34,,,24.0,,,28,,,12,,,0.1081,,,12.0,,,0.1319,,,41.0,,,318.0,,,1191.0,,,475484.0,,,73,,,1.2059,,,
201607,62688,"tallula, il",72000.0,,,2,,,12.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,48.0,,,1574.0,,,72000.0,,,2,,,,,,
201607,29128,"rembert, sc",422450.0,,,6,,,116.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,165.0,,,2519.0,,,1263317.0,,,8,,,0.1667,,,
201607,21017,"belcamp, md",164900.0,,,45,,,34.0,,,12,,,0,,,0.0,,,16.0,,,0.1798,,,7.0,,,124.0,,,1400.0,,,196523.0,,,53,,,0.1556,,,
201607,90742,"sunset beach, ca",2649000.0,,,7,,,89.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,1113.0,,,1808.0,,,3314000.0,,,8,,,0.1429,,,
201607,29572,"myrtle beach, sc",199900.0,,,772,,,115.0,,,112,,,8,,,0.0079,,,108.0,,,0.106,,,152.0,,,190.0,,,1151.0,,,303178.0,,,925,,,0.1969,,,
201607,64077,"orrick, mo",99000.0,,,4,,,78.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,121.0,,,1340.0,,,151160.0,,,4,,,0.25,,,
201607,58033,"fort ransom, nd",71900.0,,,3,,,43.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,54.0,,,1326.0,,,115267.0,,,3,,,,,,
201607,12151,"round lake, ny",294900.0,,,21,,,117.0,,,4,,,4,,,0.1176,,,4.0,,,0.1176,,,10.0,,,149.0,,,1986.0,,,282868.0,,,30,,,0.4762,,,
201607,65745,"seligman, mo",96000.0,,,9,,,117.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,3.0,,,57.0,,,1409.0,,,145360.0,,,13,,,0.3333,,,
201607,49633,"fife lake, mi",162500.0,,,61,,,88.0,,,8,,,0,,,0.0,,,8.0,,,0.1127,,,,,,110.0,,,1322.0,,,337862.0,,,61,,,,,,
201607,91040,"sunland, ca",739000.0,,,49,,,38.0,,,28,,,8,,,0.0734,,,12.0,,,0.1101,,,37.0,,,351.0,,,2058.0,,,848402.0,,,85,,,0.7551,,,
201607,93276,"tupman, ca",32250.0,,,1,,,314.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,41.0,,,787.0,,,32250.0,,,1,,,1.0,,,
201607,63068,"new haven, mo",149000.0,,,25,,,78.0,,,12,,,0,,,0.0,,,4.0,,,0.1176,,,8.0,,,104.0,,,1496.0,,,289792.0,,,34,,,0.32,,,
201607,72459,"ravenden, ar",225000.0,,,3,,,10.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,75.0,,,3000.0,,,167333.0,,,3,,,,,,
201607,81428,"paonia, co",289000.0,,,42,,,89.0,,,12,,,0,,,0.0,,,4.0,,,0.0563,,,13.0,,,125.0,,,2176.0,,,366809.0,,,55,,,0.3095,,,
201607,54867,"radisson, wi",180850.0,,,10,,,23.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,117.0,,,1730.0,,,168090.0,,,11,,,0.1,,,
201607,43078,"urbana, oh",124900.0,,,118,,,71.0,,,40,,,0,,,0.0,,,36.0,,,0.2293,,,24.0,,,80.0,,,1743.0,,,149399.0,,,137,,,0.2034,,,
201607,11971,"southold, ny",695000.0,,,88,,,91.0,,,16,,,0,,,0.0,,,12.0,,,0.12,,,11.0,,,370.0,,,2200.0,,,929471.0,,,99,,,0.125,,,
201607,58356,"new rockford, nd",134900.0,,,1,,,5.0,,,2,,,0,,,0.0,,,0.0,,,0.0,,,,,,56.0,,,2400.0,,,134900.0,,,1,,,,,,
201607,92259,"ocotillo, ca",85000.0,,,1,,,226.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,84.0,,,1008.0,,,85000.0,,,1,,,,,,
201607,96744,"kaneohe, hi",899900.0,,,100,,,36.0,,,52,,,0,,,0.0,,,16.0,,,0.0744,,,66.0,,,481.0,,,2051.0,,,1067116.0,,,163,,,0.66,,,
201607,46051,"lapel, in",189700.0,,,6,,,73.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,6.0,,,80.0,,,1966.0,,,198550.0,,,13,,,1.0,,,
201607,04988,,169900.0,,,12,,,96.0,,,4,,,0,,,0.0,,,4.0,,,0.1905,,,,,,125.0,,,1443.0,,,206815.0,,,12,,,,,,
201607,93258,,139500.0,,,2,,,24.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,118.0,,,1174.0,,,139500.0,,,1,,,0.5,,,
201607,58793,"westhope, nd",84950.0,,,6,,,81.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,69.0,,,1606.0,,,106450.0,,,6,,,,,,
201607,62074,"new douglas, il",248500.0,,,5,,,59.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,63.0,,,1344.0,,,210680.0,,,6,,,0.2,,,
201607,42259,"mammoth cave, ky",124950.0,,,12,,,75.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,109.0,,,1214.0,,,160929.0,,,13,,,0.1667,,,
201607,26346,"ellenboro, wv",224000.0,,,4,,,194.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,83.0,,,2677.0,,,276725.0,,,4,,,0.25,,,
201607,72122,"paron, ar",399900.0,,,11,,,119.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,120.0,,,3225.0,,,576731.0,,,12,,,0.1818,,,
201607,45681,"south salem, oh",34700.0,,,2,,,10.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,77.0,,,1600.0,,,34700.0,,,3,,,0.5,,,
201607,22945,,159000.0,,,1,,,127.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,147.0,,,1080.0,,,159000.0,,,1,,,,,,
201607,08202,,1299000.0,,,179,,,103.0,,,32,,,4,,,0.0148,,,20.0,,,0.0806,,,49.0,,,602.0,,,2314.0,,,1659024.0,,,230,,,0.2737,,,
201607,32225,"jacksonville, fl",305000.0,,,212,,,46.0,,,108,,,8,,,0.0147,,,112.0,,,0.2215,,,200.0,,,131.0,,,2340.0,,,477680.0,,,407,,,0.9434,,,
201607,95682,"shingle springs, ca",549000.0,,,96,,,48.0,,,56,,,4,,,0.0209,,,64.0,,,0.3064,,,64.0,,,226.0,,,2528.0,,,639247.0,,,159,,,0.6667,,,
201607,40107,"boston, ky",315900.0,,,8,,,103.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,139.0,,,2146.0,,,285813.0,,,9,,,0.25,,,
201607,65011,"barnett, mo",152450.0,,,24,,,106.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,110.0,,,1473.0,,,223279.0,,,25,,,0.0417,,,
201607,36265,"jacksonville, al",139900.0,,,98,,,90.0,,,16,,,0,,,0.0,,,24.0,,,0.1727,,,7.0,,,74.0,,,1850.0,,,166187.0,,,106,,,0.0714,,,
201607,95714,"dutch flat, ca",429250.0,,,2,,,63.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,313.0,,,1411.0,,,429250.0,,,4,,,1.0,,,
201607,12480,"shandaken, ny",174000.0,,,10,,,77.0,,,0,,,0,,,0.0,,,4.0,,,0.3636,,,1.0,,,119.0,,,1350.0,,,162230.0,,,11,,,0.1,,,
201607,42541,"middleburg, ky",69000.0,,,1,,,53.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,47.0,,,1456.0,,,69000.0,,,1,,,,,,
201607,45013,"hamilton, oh",140000.0,,,193,,,64.0,,,88,,,0,,,0.0,,,64.0,,,0.1458,,,129.0,,,82.0,,,1644.0,,,172555.0,,,326,,,0.6684,,,
201607,26691,"tioga, wv",39900.0,,,1,,,87.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,26.0,,,1564.0,,,39900.0,,,1,,,,,,
201607,27803,"rocky mount, nc",129500.0,,,154,,,81.0,,,28,,,0,,,0.0,,,24.0,,,0.1076,,,11.0,,,71.0,,,1600.0,,,149275.0,,,164,,,0.0714,,,
201607,47264,"norman, in",155000.0,,,6,,,107.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,77.0,,,1685.0,,,182610.0,,,6,,,,,,
201607,04628,,92200.0,,,12,,,174.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,74.0,,,1565.0,,,158425.0,,,12,,,,,,
201607,47421,"bedford, in",114900.0,,,177,,,73.0,,,44,,,0,,,0.0,,,40.0,,,0.1839,,,1.0,,,67.0,,,1672.0,,,149529.0,,,177,,,0.0056,,,
201607,56340,"holdingford, mn",167900.0,,,11,,,33.0,,,4,,,0,,,0.0,,,4.0,,,0.1905,,,6.0,,,88.0,,,1400.0,,,180009.0,,,17,,,0.5455,,,
201607,40759,"rockholds, ky",130000.0,,,2,,,172.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,85.0,,,1518.0,,,130000.0,,,2,,,,,,
201607,19540,"mohnton, pa",295400.0,,,81,,,68.0,,,16,,,4,,,0.0241,,,28.0,,,0.2222,,,34.0,,,120.0,,,2267.0,,,336652.0,,,114,,,0.4198,,,
201607,56220,"canby, mn",76500.0,,,20,,,75.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,52.0,,,1462.0,,,84714.0,,,20,,,0.0,,,
201607,46076,"windfall, in",117500.0,,,4,,,43.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,63.0,,,1587.0,,,128600.0,,,4,,,0.25,,,
201607,04562,,425000.0,,,39,,,65.0,,,8,,,0,,,0.0,,,8.0,,,0.1569,,,2.0,,,210.0,,,2044.0,,,589510.0,,,40,,,0.0513,,,
201607,12161,"south bethlehem, ny",167000.0,,,1,,,82.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,78.0,,,2276.0,,,167000.0,,,1,,,1.0,,,
201607,37604,"johnson city, tn",189900.0,,,173,,,68.0,,,60,,,0,,,0.0,,,44.0,,,0.141,,,81.0,,,92.0,,,2258.0,,,263310.0,,,252,,,0.4682,,,
201607,43037,"martinsburg, oh",269900.0,,,1,,,38.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,187.0,,,1440.0,,,269900.0,,,1,,,,,,
201607,55757,"kettle river, mn",139700.0,,,8,,,44.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,96.0,,,1504.0,,,135440.0,,,8,,,0.125,,,
201607,04746,,60000.0,,,6,,,222.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,31.0,,,1296.0,,,62300.0,,,6,,,,,,
201607,31749,"enigma, ga",211750.0,,,2,,,104.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,113.0,,,1875.0,,,211750.0,,,3,,,0.5,,,
201607,84042,"lindon, ut",499000.0,,,26,,,43.0,,,16,,,0,,,0.0,,,12.0,,,0.2353,,,11.0,,,117.0,,,4551.0,,,514822.0,,,36,,,0.4231,,,
201607,74106,"tulsa, ok",49450.0,,,33,,,64.0,,,12,,,4,,,0.0645,,,8.0,,,0.1569,,,14.0,,,41.0,,,1075.0,,,55032.0,,,49,,,0.4242,,,
201607,07083,,299000.0,,,229,,,66.0,,,60,,,0,,,0.0,,,48.0,,,0.1589,,,7.0,,,182.0,,,1647.0,,,300381.0,,,237,,,0.0306,,,
201607,77428,,45000.0,,,1,,,,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,51.0,,,888.0,,,45000.0,,,1,,,,,,
201607,48723,"caro, mi",82500.0,,,77,,,67.0,,,20,,,0,,,0.0,,,16.0,,,0.1468,,,,,,62.0,,,1450.0,,,135351.0,,,77,,,,,,
201607,05848,,399000.0,,,2,,,37.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,119.0,,,3374.0,,,399000.0,,,2,,,,,,
201607,40117,"ekron, ky",127950.0,,,11,,,53.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,3.0,,,73.0,,,1230.0,,,157809.0,,,15,,,0.2727,,,
201607,93065,"simi valley, ca",689000.0,,,158,,,36.0,,,108,,,16,,,0.0409,,,88.0,,,0.2184,,,137.0,,,298.0,,,2140.0,,,707678.0,,,295,,,0.8671,,,
201607,84664,"mapleton, ut",408900.0,,,63,,,67.0,,,16,,,4,,,0.0155,,,8.0,,,0.065,,,40.0,,,106.0,,,3934.0,,,534275.0,,,103,,,0.6349,,,
201607,77031,"houston, tx",170500.0,,,11,,,30.0,,,12,,,4,,,0.1081,,,8.0,,,0.2222,,,14.0,,,89.0,,,2133.0,,,200310.0,,,24,,,1.2727,,,
201607,19342,"glen mills, pa",490000.0,,,102,,,66.0,,,24,,,4,,,0.0231,,,36.0,,,0.1978,,,47.0,,,177.0,,,2684.0,,,514897.0,,,149,,,0.4608,,,
201607,94957,"ross, ca",4995000.0,,,6,,,46.0,,,0,,,0,,,0.0,,,4.0,,,0.3333,,,2.0,,,1119.0,,,5216.0,,,8557143.0,,,9,,,0.3333,,,
201607,02334,,539900.0,,,1,,,8.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,257.0,,,2100.0,,,539900.0,,,1,,,1.0,,,
201607,97369,"otter rock, or",74900.0,,,24,,,75.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,45.0,,,1662.0,,,156248.0,,,25,,,0.0833,,,
201607,85295,"gilbert, az",309000.0,,,150,,,37.0,,,96,,,12,,,0.0391,,,88.0,,,0.3014,,,54.0,,,135.0,,,2419.0,,,355661.0,,,204,,,0.36,,,
201607,65658,"golden, mo",185900.0,,,27,,,107.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,106.0,,,1895.0,,,211786.0,,,28,,,0.037,,,
201607,55935,"fountain, mn",129900.0,,,7,,,40.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,66.0,,,2494.0,,,147900.0,,,7,,,0.1429,,,
201607,58382,"webster, nd",15120.0,,,1,,,114.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,14.0,,,1100.0,,,15120.0,,,1,,,,,,
201607,48854,"mason, mi",186250.0,,,66,,,48.0,,,20,,,0,,,0.0,,,20.0,,,0.1333,,,49.0,,,95.0,,,2040.0,,,237794.0,,,115,,,0.7424,,,
201607,78752,"austin, tx",335000.0,,,11,,,26.0,,,16,,,0,,,0.0,,,4.0,,,0.1026,,,13.0,,,239.0,,,1496.0,,,347914.0,,,25,,,1.1818,,,
201607,96058,"macdoel, ca",57250.0,,,4,,,84.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,54.0,,,1008.0,,,68625.0,,,5,,,0.25,,,
201607,54313,"green bay, wi",249900.0,,,211,,,45.0,,,64,,,0,,,0.0,,,36.0,,,0.1272,,,14.0,,,102.0,,,2559.0,,,305598.0,,,222,,,0.0664,,,
201607,14785,"stow, ny",119450.0,,,8,,,86.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,206.0,,,1200.0,,,168425.0,,,9,,,0.125,,,
201607,32124,"daytona beach, fl",254990.0,,,33,,,84.0,,,8,,,0,,,0.0,,,12.0,,,0.2857,,,1.0,,,123.0,,,2226.0,,,273429.0,,,34,,,0.0303,,,
201607,98617,"dallesport, wa",315000.0,,,5,,,172.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,146.0,,,2098.0,,,283780.0,,,5,,,,,,
201607,59061,"nye, mt",329000.0,,,21,,,80.0,,,0,,,0,,,0.0,,,4.0,,,0.1818,,,1.0,,,167.0,,,1586.0,,,496886.0,,,22,,,0.0476,,,
201607,45701,"athens, oh",194500.0,,,81,,,82.0,,,12,,,0,,,0.0,,,16.0,,,0.1379,,,28.0,,,104.0,,,1933.0,,,228795.0,,,108,,,0.3457,,,
201607,94971,"tomales, ca",3000000.0,,,1,,,194.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,1353.0,,,2217.0,,,3000000.0,,,1,,,,,,
201607,06332,,119900.0,,,1,,,51.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,104.0,,,1152.0,,,119900.0,,,1,,,,,,
201607,37688,"shady valley, tn",119900.0,,,8,,,110.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,80.0,,,1720.0,,,243975.0,,,9,,,0.25,,,
201607,95363,"patterson, ca",327000.0,,,49,,,32.0,,,28,,,20,,,0.119,,,28.0,,,0.1854,,,58.0,,,150.0,,,2418.0,,,439966.0,,,107,,,1.1837,,,
201607,72227,"little rock, ar",185000.0,,,77,,,67.0,,,28,,,0,,,0.0,,,20.0,,,0.1538,,,27.0,,,90.0,,,2261.0,,,285517.0,,,103,,,0.3506,,,
201607,93641,"miramonte, ca",159450.0,,,4,,,186.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,155.0,,,1058.0,,,159700.0,,,4,,,,,,
201607,47356,"middletown, in",99900.0,,,26,,,66.0,,,12,,,0,,,0.0,,,4.0,,,0.093,,,6.0,,,65.0,,,1756.0,,,130378.0,,,31,,,0.2308,,,
201607,52806,"davenport, ia",151000.0,,,63,,,26.0,,,40,,,0,,,0.0,,,20.0,,,0.1399,,,41.0,,,125.0,,,1268.0,,,174258.0,,,105,,,0.6508,,,
201607,61810,"allerton, il",92400.0,,,4,,,148.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,59.0,,,1481.0,,,99400.0,,,4,,,,,,
201607,06021,,289900.0,,,21,,,55.0,,,4,,,0,,,0.0,,,4.0,,,0.1538,,,3.0,,,146.0,,,2377.0,,,416871.0,,,23,,,0.1429,,,
201607,48458,"mount morris, mi",64900.0,,,59,,,58.0,,,24,,,0,,,0.0,,,20.0,,,0.24,,,1.0,,,48.0,,,1350.0,,,74334.0,,,60,,,0.0169,,,
201607,95965,"oroville, ca",287795.0,,,100,,,201.0,,,20,,,0,,,0.0,,,8.0,,,0.0571,,,4.0,,,168.0,,,1710.0,,,289757.0,,,104,,,0.04,,,
201607,54442,"irma, wi",189900.0,,,10,,,96.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,124.0,,,1493.0,,,229000.0,,,10,,,0.1,,,
201607,67563,"offerle, ks",64700.0,,,2,,,223.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,50.0,,,1330.0,,,64700.0,,,2,,,,,,
201607,92025,"escondido, ca",589500.0,,,82,,,29.0,,,56,,,0,,,0.0,,,36.0,,,0.2517,,,4.0,,,276.0,,,2208.0,,,635864.0,,,87,,,0.0488,,,
201607,53590,"sun prairie, wi",305000.0,,,123,,,50.0,,,72,,,44,,,0.1219,,,80.0,,,0.2216,,,154.0,,,133.0,,,2081.0,,,309297.0,,,277,,,1.252,,,
201607,12082,,229900.0,,,3,,,78.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,128.0,,,1800.0,,,249400.0,,,3,,,,,,
201607,48207,"detroit, mi",149900.0,,,36,,,30.0,,,20,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,121.0,,,1400.0,,,220918.0,,,37,,,0.0278,,,
201607,52307,"middle amana, ia",339500.0,,,1,,,345.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,93.0,,,3632.0,,,339500.0,,,1,,,,,,
201607,08831,,409900.0,,,529,,,63.0,,,148,,,12,,,0.0181,,,100.0,,,0.1332,,,36.0,,,184.0,,,2231.0,,,437250.0,,,563,,,0.0681,,,
201607,29449,"hollywood, sc",512500.0,,,65,,,90.0,,,8,,,0,,,0.0,,,8.0,,,0.0988,,,13.0,,,177.0,,,2649.0,,,699707.0,,,77,,,0.2,,,
201607,16878,"west decatur, pa",169500.0,,,4,,,88.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,96.0,,,2128.0,,,169725.0,,,4,,,,,,
201607,14825,"chemung, ny",150000.0,,,4,,,147.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,112.0,,,1621.0,,,175500.0,,,5,,,0.25,,,
201607,64473,"oregon, mo",132250.0,,,6,,,66.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,65.0,,,2300.0,,,125583.0,,,7,,,0.1667,,,
201607,28513,"ayden, nc",109000.0,,,40,,,100.0,,,12,,,0,,,0.0,,,12.0,,,0.1622,,,15.0,,,69.0,,,1431.0,,,126528.0,,,54,,,0.375,,,
201607,27938,"gatesville, nc",125000.0,,,7,,,172.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,77.0,,,1956.0,,,140400.0,,,7,,,,,,
201607,50262,"van wert, ia",12000.0,,,1,,,311.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,14.0,,,840.0,,,12000.0,,,1,,,,,,
201607,48120,"dearborn, mi",158000.0,,,10,,,53.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,,,,113.0,,,1355.0,,,195500.0,,,10,,,,,,
201607,01510,,234000.0,,,38,,,48.0,,,12,,,0,,,0.0,,,12.0,,,0.1739,,,16.0,,,153.0,,,1636.0,,,265514.0,,,54,,,0.4211,,,
201607,75977,"wiergate, tx",115000.0,,,3,,,28.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,81.0,,,1378.0,,,99967.0,,,3,,,,,,
201607,95651,"lotus, ca",895000.0,,,3,,,60.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,418.0,,,3790.0,,,1093333.0,,,3,,,,,,
201607,93035,"oxnard, ca",849000.0,,,130,,,44.0,,,60,,,8,,,0.0317,,,64.0,,,0.2591,,,66.0,,,426.0,,,2002.0,,,1075447.0,,,195,,,0.5077,,,
201607,54984,"wild rose, wi",194900.0,,,79,,,86.0,,,16,,,0,,,0.0,,,8.0,,,0.0833,,,2.0,,,138.0,,,1500.0,,,217670.0,,,81,,,0.0253,,,
201607,65644,"elkland, mo",179250.0,,,10,,,79.0,,,4,,,0,,,0.0,,,4.0,,,0.2667,,,1.0,,,88.0,,,1765.0,,,185545.0,,,10,,,0.1,,,
201607,34448,"homosassa, fl",240000.0,,,70,,,85.0,,,12,,,4,,,0.0385,,,24.0,,,0.1714,,,21.0,,,147.0,,,1881.0,,,376101.0,,,88,,,0.3,,,
201607,68758,"newman grove, ne",60750.0,,,2,,,143.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,31.0,,,1771.0,,,60750.0,,,2,,,,,,
201607,47006,"batesville, in",199500.0,,,49,,,74.0,,,8,,,0,,,0.0,,,12.0,,,0.1739,,,13.0,,,78.0,,,2933.0,,,220478.0,,,61,,,0.2653,,,
201607,56031,"fairmont, mn",110000.0,,,62,,,81.0,,,20,,,0,,,0.0,,,16.0,,,0.1404,,,34.0,,,60.0,,,2134.0,,,157492.0,,,94,,,0.5484,,,
201607,17512,"columbia, pa",109900.0,,,83,,,59.0,,,16,,,0,,,0.0,,,24.0,,,0.2376,,,2.0,,,73.0,,,1668.0,,,155845.0,,,85,,,0.0241,,,
201607,03603,,144000.0,,,49,,,85.0,,,12,,,0,,,0.0,,,12.0,,,0.1644,,,12.0,,,97.0,,,1588.0,,,184541.0,,,61,,,0.2449,,,
201607,31004,,750000.0,,,1,,,359.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,750000.0,,,1,,,,,,
201607,49509,"wyoming, mi",109900.0,,,13,,,24.0,,,12,,,0,,,0.0,,,4.0,,,0.1429,,,1.0,,,76.0,,,1468.0,,,111032.0,,,14,,,0.0769,,,
201607,37726,"deer lodge, tn",249950.0,,,15,,,116.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,102.0,,,1908.0,,,364963.0,,,15,,,0.0667,,,
201607,97490,"walton, or",381000.0,,,2,,,114.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,332.0,,,1090.0,,,381000.0,,,2,,,0.0,,,
201607,59485,"ulm, mt",269950.0,,,5,,,78.0,,,0,,,0,,,0.0,,,4.0,,,0.4,,,,,,149.0,,,2176.0,,,338217.0,,,5,,,,,,
