tract_geoid,total_jobs,resident_workers,pressure_ratio
12051000102,2168,1532,1.4151436031331592
12051000200,911,2580,0.35310077519379846
12051000300,2801,3746,0.7477309129738388
12051000401,323,1682,0.19203329369797859
12051000403,2102,2074,1.013500482160077
12051000404,1495,1722,0.8681765389082462
12051000601,639,221,2.8914027149321266
12051000602,185,1150,0.1608695652173913
12053040101,315,2415,0.13043478260869565
12053040102,2332,894,2.6085011185682325
12053040201,172,1070,0.16074766355140188
12053040202,511,2658,0.19224981188863807
12053040301,202,810,0.24938271604938272
12053040302,929,1767,0.5257498585172609
12053040303,661,1210,0.5462809917355372
12053040400,4776,1261,3.7874702616970657
12053040501,4774,1862,2.56390977443609
12053040502,1110,1322,0.8396369137670197
12053040601,393,1094,0.3592321755027422
12053040602,2665,1275,2.0901960784313727
12053040701,294,3690,0.07967479674796749
12053040702,722,2325,0.31053763440860216
12053040801,4762,1353,3.5195861049519586
12053040802,430,1682,0.2556480380499406
12053040901,1684,2389,0.7048974466303893
12053040906,2448,3490,0.7014326647564469
12053040907,273,1217,0.22432210353327856
12053040908,675,3350,0.20149253731343283
12053040909,843,2039,0.41343795978420794
12053040910,727,1833,0.3966175668303328
12053040911,3577,2253,1.5876608965823347
12053040912,222,1244,0.17845659163987138
12053040913,672,1186,0.5666104553119731
12053041003,2015,1233,1.6342254663422546
12053041004,558,2960,0.1885135135135135
12053041005,1084,1139,0.95171202809482
12053041006,791,2894,0.2733241188666206
12053041103,211,1684,0.12529691211401425
12053041104,50,1155,0.04329004329004329
12053041105,772,1975,0.3908860759493671
12053041106,600,1844,0.32537960954446854
12053041201,403,1742,0.23134328358208955
12053041203,956,1725,0.5542028985507247
12053041204,472,1561,0.3023702754644459
12053041302,998,1443,0.6916146916146916
12053041303,95,633,0.1500789889415482
12053041304,286,477,0.59958071278826
12053041305,404,389,1.038560411311054
12053041401,740,2610,0.2835249042145594
12053041402,165,2593,0.06363285769379097
12053041501,1472,1218,1.2085385878489328
12053041502,2471,1507,1.6396814863968148
12053041601,312,1195,0.2610878661087866
12053041602,211,777,0.27155727155727155
12055960101,197,926,0.21274298056155508
12055960102,211,605,0.3487603305785124
12055960104,638,1071,0.5957049486461251
12055960105,947,744,1.2728494623655915
12055960200,937,1741,0.5381964388282596
12055960300,1062,1701,0.6243386243386243
12055960401,1000,1651,0.6056935190793459
12055960402,106,1295,0.08185328185328185
12055960501,260,468,0.5555555555555556
12055960503,2149,1692,1.2700945626477542
12055960504,530,943,0.5620360551431601
12055960601,894,1297,0.6892829606784888
12055960602,1062,2063,0.5147842947164324
12055960700,1317,1609,0.8185208203853325
12055960800,1891,1111,1.702070207020702
12055960900,2214,1118,1.9803220035778175
12055961000,495,1663,0.29765484064942876
12055961100,2083,1436,1.450557103064067
12055961201,105,924,0.11363636363636363
12055961202,2592,937,2.7662753468516543
12055961301,723,2867,0.2521799790722009
12055961303,1092,513,2.128654970760234
12055961304,375,956,0.3922594142259414
12055961401,275,1339,0.20537714712471994
12055961402,214,802,0.26683291770573564
12055961500,737,1743,0.4228341939185313
12055961601,729,588,1.239795918367347
12055961602,259,607,0.42668863261943984
12055961604,1493,1040,1.435576923076923
12055961605,184,1548,0.11886304909560723
12055961701,546,1158,0.47150259067357514
12055961702,185,901,0.20532741398446172
12055980000,15,156,0.09615384615384616
12055980200,521,152,3.4276315789473686
12057000101,2942,2117,1.3897024090694379
12057000102,3355,2450,1.3693877551020408
12057000201,1279,1446,0.8845089903181189
12057000202,765,2234,0.3424350940017905
12057000301,401,2063,0.1943771206980126
12057000302,177,1194,0.14824120603015076
12057000401,1737,1184,1.4670608108108107
12057000402,3529,1269,2.780929866036249
12057000500,1222,2089,0.584968884633796
12057000601,289,2159,0.13385826771653545
12057000602,1188,1286,0.9237947122861586
12057000701,261,1616,0.16150990099009901
12057000702,66,1346,0.04903417533432392
12057000800,700,1771,0.3952569169960474
12057000901,296,1260,0.23492063492063492
12057000902,319,2234,0.14279319606087734
12057001001,1124,1598,0.7033792240300375
12057001002,825,2408,0.3426079734219269
12057001100,165,1350,0.12222222222222222
12057001200,541,1357,0.3986735445836404
12057001300,1481,2647,0.5595013222516055
12057001400,702,2106,0.3333333333333333
12057001500,2391,1516,1.5771767810026385
12057001600,848,1289,0.6578743211792087
12057001700,2049,2392,0.8566053511705686
12057001800,853,2200,0.38772727272727275
12057001900,1521,1452,1.0475206611570247
12057002000,602,1347,0.44691907943578324
12057002100,902,1483,0.6082265677680377
12057002200,497,1095,0.45388127853881277
12057002300,1089,1688,0.6451421800947867
12057002400,2032,1934,1.0506721820062048
12057002500,10986,2937,3.7405515832482124
12057002600,24671,818,30.160146699266505
12057002701,3983,1773,2.2464749012972365
12057002702,633,1484,0.42654986522911054
12057002800,148,1699,0.08711006474396704
12057002900,496,1083,0.4579870729455217
12057003000,401,1200,0.33416666666666667
12057003100,584,1254,0.46570972886762363
12057003200,265,1089,0.2433425160697888
12057003300,370,1165,0.31759656652360513
12057003400,1661,1373,1.2097596504005828
12057003500,696,1289,0.5399534522885958
12057003600,2934,2127,1.379407616361072
12057003700,9570,718,13.328690807799443
12057003800,2511,784,3.2028061224489797
12057004100,443,836,0.5299043062200957
12057004200,3371,917,3.6761177753544168
12057004300,357,567,0.6296296296296297
12057004400,739,1101,0.6712079927338783
12057004500,1200,1825,0.6575342465753424
12057004601,18289,2178,8.397153351698806
12057004602,27792,1196,23.237458193979933
12057004700,11562,1506,7.677290836653387
12057004800,5458,2042,2.672869735553379
12057004901,1951,1255,1.554581673306773
12057004902,3154,1598,1.9737171464330412
12057005000,6185,2493,2.480946650621741
12057005101,76783,2165,35.465588914549656
12057005102,4473,2529,1.7686832740213523
12057005301,3688,2441,1.510856206472757
12057005302,3118,993,3.1399798590130916
12057005401,12877,2647,4.864752550056668
12057005500,4017,1401,2.867237687366167
12057005700,5681,2221,2.5578568212516886
12057005800,4764,2476,1.9240710823909533
12057005900,7475,3045,2.4548440065681447
12057006000,3267,2751,1.187568157033806
12057006101,1763,1590,1.108805031446541
12057006103,2211,1873,1.1804591564335292
12057006200,1652,2169,0.7616413093591516
12057006300,1111,2268,0.4898589065255732
12057006400,668,2015,0.3315136476426799
12057006501,939,1520,0.6177631578947368
12057006503,138,730,0.18904109589041096
12057006504,84,382,0.2198952879581152
12057006600,2924,2121,1.3785950023573785
12057006700,2378,2698,0.8813936249073387
12057006801,918,2483,0.3697140555779299
12057006802,796,1669,0.47693229478729776
12057006900,384,2537,0.15135987386677177
12057007001,1401,2264,0.6188162544169611
12057007002,699,1655,0.42235649546827797
12057007102,1059,2139,0.4950911640953717
12057007103,377,1974,0.19098277608915906
12057007200,650,2767,0.23491145645103
12057007300,2419,450,5.375555555555556
12057010105,612,2279,0.2685388328214129
12057010106,709,2631,0.2694792854427974
12057010107,513,1826,0.2809419496166484
12057010108,409,1191,0.3434089000839631
12057010203,1312,1076,1.2193308550185873
12057010204,389,2500,0.1556
12057010210,174,2031,0.08567208271787297
12057010211,1668,2404,0.6938435940099834
12057010212,315,2418,0.13027295285359802
12057010213,417,1134,0.36772486772486773
12057010215,713,4108,0.17356377799415773
12057010216,985,2767,0.3559812070834839
12057010217,387,1864,0.20761802575107297
12057010218,750,2720,0.2757352941176471
12057010303,994,1394,0.7130559540889526
12057010304,1340,1825,0.7342465753424657
12057010305,1716,2387,0.7188940092165899
12057010401,4135,2792,1.4810171919770774
12057010402,12188,3085,3.9507293354943274
12057010501,132,2676,0.04932735426008968
12057010502,1796,1255,1.4310756972111554
12057010600,733,1787,0.4101846670397314
12057010701,2600,2898,0.8971704623878537
12057010702,1402,1593,0.8801004394224733
12057010805,1584,2212,0.7160940325497287
12057010808,1299,1357,0.9572586588061901
12057010809,1347,1187,1.134793597304128
12057010810,7871,1908,4.1252620545073375
12057010811,995,3262,0.30502759043531574
12057010814,470,1180,0.3983050847457627
12057010815,6502,814,7.987714987714988
12057010816,2256,1590,1.4188679245283018
12057010817,548,1847,0.2966973470492691
12057010819,188,1054,0.17836812144212524
12057010820,793,1506,0.5265604249667994
12057010821,365,1152,0.3168402777777778
12057010822,700,769,0.9102730819245773
12057010823,512,1150,0.44521739130434784
12057010824,6088,938,6.490405117270789
12057010900,20561,1026,20.039961013645225
12057011003,1910,2461,0.7761072734660707
12057011005,398,1458,0.2729766803840878
12057011006,1888,3085,0.6119935170178282
12057011007,767,1627,0.471419791026429
12057011008,7533,3185,2.365149136577708
12057011010,550,2410,0.22821576763485477
12057011013,5246,2133,2.4594467885607125
12057011016,988,2173,0.45467096180395766
12057011017,3948,1293,3.0533642691415315
12057011018,374,2513,0.14882610425785914
12057011019,2482,4262,0.5823557015485687
12057011103,1074,1648,0.6516990291262136
12057011106,66,1109,0.059513074842200184
12057011107,2558,3439,0.7438208781622565
12057011108,1566,875,1.7897142857142858
12057011109,1968,2259,0.8711819389110226
12057011203,465,1755,0.26495726495726496
12057011204,1618,3080,0.5253246753246753
12057011205,428,1603,0.26699937616968183
12057011206,2389,1487,1.6065904505716206
12057011301,2918,1692,1.7245862884160756
12057011303,1153,1530,0.75359477124183
12057011304,2372,2670,0.8883895131086142
12057011407,2096,1194,1.7554438860971524
12057011408,414,1393,0.2972002871500359
12057011409,3430,1476,2.323848238482385
12057011410,1400,3518,0.3979533826037521
12057011411,556,1010,0.5504950495049505
12057011412,3850,1797,2.1424596549805233
12057011413,883,3366,0.26232917409387996
12057011414,1954,3887,0.5027013120658606
12057011415,803,2597,0.3092029264536003
12057011416,2975,3388,0.878099173553719
12057011417,218,2509,0.08688720605819052
12057011418,546,1904,0.2867647058823529
12057011504,511,1155,0.44242424242424244
12057011506,2184,4409,0.49535041959628034
12057011509,706,3289,0.21465491030708422
12057011510,438,2325,0.18838709677419355
12057011512,696,2366,0.294167371090448
12057011514,450,2790,0.16129032258064516
12057011515,565,1923,0.29381175247009883
12057011516,2398,1703,1.4081033470346447
12057011518,746,2071,0.3602124577498793
12057011519,745,1150,0.6478260869565218
12057011520,1298,2627,0.4940997335363533
12057011521,541,2464,0.21956168831168832
12057011522,2887,2466,1.1707218167072182
12057011523,239,970,0.2463917525773196
12057011524,1970,2374,0.8298230834035384
12057011525,991,1997,0.49624436654982473
12057011526,600,2218,0.27051397655545534
12057011527,248,1974,0.12563323201621074
12057011528,4144,2901,1.4284729403653913
12057011603,1538,2156,0.7133580705009277
12057011605,21943,2880,7.619097222222222
12057011610,370,2698,0.13713862120088954
12057011611,10915,2288,4.770541958041958
12057011612,800,3245,0.2465331278890601
12057011613,1564,2758,0.5670775924583031
12057011614,474,3508,0.13511972633979474
12057011615,202,1979,0.10207175341081354
12057011616,639,4560,0.1401315789473684
12057011617,1506,2099,0.7174845164363983
12057011708,16850,2608,6.460889570552148
12057011712,1372,2893,0.4742481852748012
12057011713,341,2411,0.14143508917461634
12057011714,525,1008,0.5208333333333334
12057011715,715,1275,0.5607843137254902
12057011716,6374,2799,2.2772418720971777
12057011802,1692,3010,0.5621262458471761
12057011804,6779,2331,2.9081939081939083
12057011805,781,1828,0.4272428884026258
12057011806,460,1479,0.3110209601081812
12057011905,455,747,0.6091030789825971
12057011907,1252,1356,0.9233038348082596
12057011908,3170,1053,3.010446343779677
12057011909,2575,1640,1.5701219512195121
12057011910,521,1656,0.3146135265700483
12057011911,8699,2914,2.9852436513383664
12057012001,24131,1457,16.562113932738505
12057012002,3507,2060,1.7024271844660195
12057012103,25830,3681,7.017114914425428
12057012106,2864,2701,1.0603480192521288
12057012107,1912,2373,0.8057311420143278
12057012108,250,1672,0.14952153110047847
12057012109,3303,1290,2.5604651162790697
12057012110,410,2412,0.16998341625207297
12057012206,375,3141,0.11938872970391595
12057012207,528,3542,0.14906832298136646
12057012208,396,3480,0.11379310344827587
12057012209,427,2479,0.17224687373941105
12057012210,523,2452,0.2132952691680261
12057012211,10747,496,21.66733870967742
12057012212,2860,2234,1.280214861235452
12057012213,991,2650,0.3739622641509434
12057012301,1699,3128,0.5431585677749361
12057012303,731,1664,0.43930288461538464
12057012304,2071,2476,0.8364297253634895
12057012401,1243,2321,0.5355450236966824
12057012402,446,1203,0.370739817123857
12057012403,471,2778,0.1695464362850972
12057012501,4206,1848,2.2759740259740258
12057012503,643,2078,0.30943214629451393
12057012504,543,1751,0.31010850942318674
12057012600,2732,2666,1.0247561890472618
12057012701,3719,2864,1.2985335195530727
12057012702,1675,1737,0.9643062751871042
12057012800,1618,2042,0.7923604309500489
12057012900,1960,1573,1.246026700572155
12057013001,3668,1899,1.931542917324908
12057013002,4205,2798,1.5028591851322373
12057013003,1695,1961,0.8643549209586946
12057013004,528,2037,0.25920471281296026
12057013100,330,1332,0.24774774774774774
12057013203,501,1692,0.29609929078014185
12057013204,200,1668,0.11990407673860912
12057013205,274,4118,0.06653715395823215
12057013206,640,2716,0.23564064801178203
12057013207,255,2234,0.11414503133393017
12057013208,1239,2443,0.5071633237822349
12057013305,1778,2453,0.7248267427639625
12057013307,4035,1885,2.140583554376658
12057013310,387,1384,0.2796242774566474
12057013311,6712,1690,3.9715976331360947
12057013312,1361,2492,0.5461476725521669
12057013313,548,2402,0.22814321398834306
12057013314,628,1488,0.4220430107526882
12057013315,8121,3303,2.458673932788374
12057013316,5173,1289,4.013188518231187
12057013317,3598,1490,2.414765100671141
12057013319,803,2974,0.2700067249495629
12057013320,829,2420,0.34256198347107436
12057013322,267,3537,0.07548770144189991
12057013323,3614,5067,0.7132425498322479
12057013406,233,715,0.3258741258741259
12057013407,1891,3522,0.5369108461101647
12057013409,937,2473,0.3788920339668419
12057013410,2030,2412,0.8416252072968491
12057013411,758,1441,0.5260235947258848
12057013412,1527,2088,0.7313218390804598
12057013413,740,1644,0.45012165450121655
12057013414,555,3019,0.18383570718781053
12057013415,314,2031,0.15460364352535697
12057013501,1849,1812,1.020419426048565
12057013503,1494,1701,0.8783068783068783
12057013504,175,1855,0.09433962264150944
12057013505,4062,1695,2.3964601769911504
12057013602,5017,1911,2.6253270538984825
12057013604,2862,597,4.793969849246231
12057013702,2674,6073,0.4403095669356167
12057013703,3581,4116,0.870019436345967
12057013705,1288,3454,0.37290098436595254
12057013706,62,784,0.07908163265306123
12057013801,1810,1106,1.6365280289330921
12057013802,1210,1697,0.713022981732469
12057013803,798,784,1.0178571428571428
12057013804,443,5764,0.07685634975711311
12057013806,1213,3030,0.40033003300330033
12057013807,1086,5582,0.19455392332497312
12057013903,594,1765,0.3365439093484419
12057013907,1118,1178,0.9490662139219015
12057013912,323,4336,0.07449261992619927
12057013913,904,6499,0.13909832281889523
12057013914,1052,3635,0.2894085281980743
12057013915,2264,5513,0.4106656992563033
12057013916,1416,9445,0.14992059290629964
12057013917,300,3588,0.08361204013377926
12057013918,163,1181,0.1380186282811177
12057013919,1163,4166,0.27916466634661546
12057013922,1983,3190,0.6216300940438871
12057013923,1505,4942,0.3045325779036827
12057013924,690,2805,0.24598930481283424
12057013925,671,2868,0.23396094839609485
12057013926,1152,4345,0.26513233601841196
12057014002,122,1102,0.11070780399274047
12057014003,47,863,0.054461181923522596
12057014007,2793,7079,0.39454725243678485
12057014008,435,948,0.4588607594936709
12057014009,3102,958,3.2379958246346554
12057014010,527,830,0.6349397590361445
12057014011,497,903,0.5503875968992248
12057014012,30,679,0.044182621502209134
12057014013,223,803,0.2777085927770859
12057014014,569,569,1.0
12057014017,252,797,0.3161856963613551
12057014104,220,880,0.25
12057014106,3551,1710,2.076608187134503
12057014108,1011,2848,0.3549859550561798
12057014109,579,5109,0.11332941867293013
12057014117,531,1652,0.32142857142857145
12057014118,479,1791,0.26744835287548857
12057014119,561,5891,0.09523001188253268
12057014121,1167,3714,0.31421647819063003
12057014122,3969,4615,0.8600216684723727
12057014200,13011,1633,7.9675443968156765
12057014300,584,2338,0.24978614200171087
12057014400,2912,2451,1.1880864953080374
12057980400,43,103,0.4174757281553398
12057980600,6478,108,59.98148148148148
12059960100,408,1565,0.26070287539936104
12059960201,138,1291,0.10689388071262587
12059960202,206,921,0.22366992399565688
12059960300,247,1266,0.19510268562401265
12059960401,391,245,1.5959183673469388
12059960402,1486,1438,1.0333796940194715
12059960403,1419,1083,1.3102493074792243
12061050101,2150,1543,1.3933895009721322
12061050102,602,1511,0.3984116479152879
12061050201,3217,897,3.5863991081382385
12061050202,2809,1138,2.468365553602812
12061050303,311,1704,0.18251173708920188
12061050304,385,969,0.3973168214654283
12061050305,6351,1048,6.060114503816794
12061050306,457,513,0.8908382066276803
12061050401,5420,1795,3.01949860724234
12061050402,1902,1036,1.835907335907336
12061050504,2688,532,5.052631578947368
12061050505,1887,1025,1.8409756097560976
12061050506,779,1004,0.7758964143426295
12061050507,954,387,2.4651162790697674
12061050508,733,1030,0.7116504854368932
12061050509,377,626,0.6022364217252396
12061050601,868,1162,0.7469879518072289
12061050602,1043,2249,0.4637616718541574
12061050603,1186,2997,0.3957290623957291
12061050604,322,502,0.6414342629482072
12061050605,159,641,0.24804992199687986
12061050607,1203,3395,0.35434462444771725
12061050608,777,2723,0.2853470437017995
12061050702,928,2312,0.4013840830449827
12061050704,1134,1484,0.7641509433962265
12061050706,800,2854,0.2803083391730904
12061050707,495,1795,0.2757660167130919
12061050708,1454,1450,1.0027586206896553
12061050709,487,612,0.795751633986928
12061050805,804,1463,0.5495557074504442
12061050806,1043,2056,0.507295719844358
12061050807,241,2020,0.1193069306930693
12061050808,4063,1765,2.3019830028328614
12061050809,360,2657,0.13549115543846443
12061050810,301,1496,0.20120320855614973
12061050811,1123,2619,0.42878961435662466
12061050812,1060,1428,0.742296918767507
12061050903,429,3486,0.12306368330464716
12061050905,1086,1439,0.7546907574704657
12061050906,806,837,0.9629629629629629
12061050907,217,840,0.25833333333333336
12061050908,1323,1909,0.6930330015715034
12061050909,1158,1665,0.6954954954954955
12061980000,1234,74,16.675675675675677
12063210100,114,1132,0.10070671378091872
12063210200,108,615,0.17560975609756097
12063210301,784,1124,0.697508896797153
12063210302,801,770,1.0402597402597402
12063210400,480,1623,0.2957486136783734
12063210500,4358,1479,2.94658553076403
12063210600,2598,1882,1.3804463336875665
12063210700,1168,1742,0.6704936854190585
12063210800,1345,1612,0.8343672456575683
12063210901,93,806,0.11538461538461539
12063210902,374,1094,0.34186471663619744
12063211000,1962,2022,0.9703264094955489
12063211100,232,1913,0.12127548353371667
12065250103,633,863,0.7334878331402086
12065250104,940,1417,0.6633733239237827
12065250105,493,684,0.7207602339181286
12065250106,292,1205,0.24232365145228216
12065250200,428,1915,0.22349869451697127
12067960100,50,738,0.06775067750677506
12067960201,735,1357,0.5416359616801769
12067960202,550,919,0.5984766050054406
12069030102,384,1381,0.278059377262853
12069030104,201,678,0.29646017699115046
12069030106,268,824,0.32524271844660196
12069030108,1231,2383,0.5165757448594209
12069030109,508,2168,0.23431734317343172
12069030110,1520,2446,0.6214227309893704
12069030111,65,986,0.06592292089249494
12069030112,120,1795,0.06685236768802229
12069030203,1850,4276,0.43264733395696914
12069030204,1398,1916,0.7296450939457203
12069030206,1182,2236,0.5286225402504472
12069030208,957,2285,0.4188183807439825
12069030209,2143,1533,1.3979125896934117
12069030210,208,1022,0.2035225048923679
12069030211,244,2402,0.1015820149875104
12069030302,2629,1930,1.3621761658031089
12069030305,432,1021,0.42311459353574926
12069030306,700,2015,0.34739454094292804
12069030307,143,1997,0.07160741111667501
12069030308,998,1681,0.5936942296252231
12069030405,1445,2756,0.5243105950653121
12069030406,556,1952,0.2848360655737705
12069030407,2424,1526,1.5884665792922674
12069030408,4878,1296,3.763888888888889
12069030409,753,1262,0.5966719492868463
12069030410,360,1541,0.2336145360155743
12069030411,1456,2409,0.6044001660440017
12069030505,3264,1848,1.7662337662337662
12069030506,203,1735,0.1170028818443804
12069030507,4191,3751,1.1173020527859236
12069030601,1545,2393,0.6456330965315503
12069030602,5354,1225,4.370612244897959
12069030701,1256,1017,1.2350049164208456
12069030702,1453,2875,0.5053913043478261
12069030803,15399,2253,6.834886817576565
12069030804,324,747,0.43373493975903615
12069030805,510,2093,0.2436693741041567
12069030806,663,1625,0.408
12069030807,1378,2180,0.6321100917431193
12069030914,2877,2515,1.1439363817097417
12069030915,4061,3300,1.2306060606060607
12069030916,785,2617,0.29996178830722203
12069030917,1293,4347,0.2974465148378192
12069030918,668,1506,0.4435590969455511
12069031001,460,1087,0.42318307267709293
12069031002,3742,2569,1.4565978980147918
12069031103,260,1340,0.19402985074626866
12069031104,85,448,0.18973214285714285
12069031105,920,2216,0.4151624548736462
12069031106,62,701,0.0884450784593438
12069031107,1147,1061,1.0810556079170595
12069031108,106,1029,0.10301263362487852
12069031202,1681,3465,0.48513708513708514
12069031203,441,2678,0.16467513069454817
12069031205,489,1786,0.27379619260918253
12069031206,4141,2984,1.387734584450402
12069031207,1975,6935,0.28478731074260993
12069031208,757,1140,0.6640350877192982
12069031301,1283,3395,0.3779086892488954
12069031306,1834,5460,0.33589743589743587
12069031308,1481,2937,0.5042560435818862
12069031309,2509,7168,0.3500279017857143
12069031312,2126,2539,0.8373375344623868
12069031313,1572,1531,1.0267798824297845
12069031314,434,6061,0.07160534565253258
12069031315,6209,3607,1.7213751039645135
12069031316,605,5021,0.12049392551284605
12069031317,2285,2391,0.9556670849017148
12069031318,693,3744,0.18509615384615385
12069031319,969,2062,0.46993210475266733
12069031320,5348,3729,1.4341646554035934
12069031321,1225,2225,0.550561797752809
12069031322,363,1705,0.2129032258064516
12069031323,271,2300,0.11782608695652173
12069031324,279,2380,0.11722689075630252
12071000303,582,1368,0.42543859649122806
12071000304,144,576,0.25
12071000305,663,823,0.8055893074119077
12071000306,451,1008,0.44742063492063494
12071000401,792,1108,0.7148014440433214
12071000402,235,889,0.2643419572553431
12071000502,776,1553,0.4996780424983902
12071000503,128,1813,0.07060121345835632
12071000504,5550,1073,5.172413793103448
12071000600,5322,1827,2.9129720853858787
12071000700,15403,1070,14.395327102803739
12071000800,10010,939,10.66027689030884
12071000900,367,1309,0.28036669213139803
12071001001,1595,1639,0.9731543624161074
12071001002,659,1466,0.4495225102319236
12071001101,1964,1814,1.0826901874310915
12071001103,2895,883,3.278595696489241
12071001104,2909,1186,2.4527824620573355
12071001203,7435,1610,4.618012422360248
12071001204,1596,1552,1.0283505154639174
12071001205,652,1804,0.3614190687361419
12071001206,9435,1520,6.207236842105263
12071001207,5701,1254,4.546251993620415
12071001208,2155,1442,1.4944521497919556
12071001209,1002,1772,0.5654627539503386
12071001300,4542,1294,3.510046367851623
12071001401,5014,2538,1.975571315996848
12071001402,1512,1379,1.0964467005076142
12071001501,1116,1116,1.0
12071001502,1364,2537,0.5376428852975956
12071001601,1883,2275,0.8276923076923077
12071001602,6840,1190,5.7478991596638656
12071001701,4388,1457,3.0116678105696635
12071001705,524,1611,0.32526381129733084
12071001706,296,1336,0.2215568862275449
12071001708,4545,953,4.769150052465897
12071001709,1933,1266,1.5268562401263823
12071001710,115,931,0.12352309344790548
12071001711,346,1011,0.34223541048466866
12071001801,1551,2197,0.7059626763768776
12071001802,322,849,0.3792697290930506
12071001903,413,908,0.45484581497797355
12071001908,794,286,2.7762237762237763
12071001910,207,302,0.6854304635761589
12071001911,242,272,0.8897058823529411
12071001912,261,385,0.6779220779220779
12071001913,1352,506,2.6719367588932808
12071001915,1693,508,3.3326771653543306
12071001916,374,779,0.48010269576379977
12071001917,2120,1745,1.2148997134670487
12071001918,1184,1102,1.074410163339383
12071001919,2738,985,2.7796954314720814
12071001920,290,1311,0.2212051868802441
12071001921,543,1029,0.5276967930029155
12071001922,516,1049,0.4918970448045758
12071001923,350,840,0.4166666666666667
12071010104,118,440,0.2681818181818182
12071010106,176,2244,0.0784313725490196
12071010107,149,1665,0.0894894894894895
12071010108,1213,1859,0.6525013448090371
12071010109,382,1834,0.20828789531079608
12071010110,152,1319,0.1152388172858226
12071010111,235,2663,0.08824633871573413
12071010112,123,583,0.2109777015437393
12071010113,135,1676,0.0805489260143198
12071010203,2913,3350,0.8695522388059701
12071010205,1347,2689,0.5009297136481964
12071010206,303,3877,0.07815321124580861
12071010207,200,2799,0.07145409074669525
12071010208,837,1367,0.612289685442575
12071010209,201,482,0.4170124481327801
12071010210,679,1393,0.48743718592964824
12071010302,2799,2822,0.9918497519489724
12071010303,4229,2413,1.752590136759221
12071010305,437,1769,0.24703222159412097
12071010306,2210,3012,0.7337317397078353
12071010307,6333,2911,2.1755410511851596
12071010308,686,2435,0.2817248459958932
12071010309,2174,1818,1.1958195819581958
12071010404,2086,4332,0.48153277931671284
12071010411,319,1952,0.16342213114754098
12071010412,423,2154,0.19637883008356546
12071010413,877,2381,0.36833263334733307
12071010414,681,1452,0.4690082644628099
12071010415,964,1363,0.7072633895818048
12071010416,684,1155,0.5922077922077922
12071010417,465,672,0.6919642857142857
12071010418,317,2147,0.14764788076385654
12071010419,1118,2682,0.4168530947054437
12071010420,874,3319,0.2633323290147635
12071010421,1118,2980,0.37516778523489935
12071010422,300,1824,0.16447368421052633
12071010423,191,1351,0.14137675795706883
12071010501,116,1592,0.0728643216080402
12071010503,158,1280,0.1234375
12071010504,185,923,0.20043336944745396
12071010601,1022,1802,0.5671476137624861
12071010602,3099,990,3.1303030303030304
12071010701,612,1399,0.4374553252323088
12071010702,1334,912,1.462719298245614
12071010801,131,718,0.18245125348189414
12071010802,1459,1160,1.2577586206896552
12071010803,123,615,0.2
12071020102,601,1423,0.4223471539002108
12071020103,208,693,0.30014430014430016
12071020104,241,705,0.34184397163120567
12071020201,1124,550,2.0436363636363635
12071020202,431,1552,0.2777061855670103
12071020301,185,1107,0.16711833785004518
12071020302,46,1013,0.045409674234945706
12071020400,760,1450,0.5241379310344828
12071020501,102,1003,0.1016949152542373
12071020502,1042,1481,0.7035786630654963
12071020600,2405,1371,1.7541940189642597
12071020700,736,1860,0.3956989247311828
12071020801,217,523,0.4149139579349904
12071020802,462,796,0.5804020100502513
12071030100,601,1194,0.5033500837520938
12071030201,609,585,1.041025641025641
12071030202,791,2377,0.3327724021876315
12071030205,837,1179,0.7099236641221374
12071030300,1015,1393,0.7286432160804021
12071040108,779,1604,0.48566084788029923
12071040109,198,2093,0.09460105112279026
12071040110,1981,1724,1.1490719257540603
12071040111,1084,676,1.6035502958579881
12071040113,3183,950,3.3505263157894736
12071040117,1880,1444,1.3019390581717452
12071040118,1440,823,1.7496962332928312
12071040120,110,1126,0.09769094138543517
12071040121,2782,1628,1.7088452088452089
12071040122,227,2408,0.09426910299003323
12071040123,2595,2512,1.0330414012738853
12071040124,381,3505,0.1087018544935806
12071040125,1410,1211,1.1643270024772916
12071040126,360,1729,0.20821283979178715
12071040127,246,1772,0.13882618510158012
12071040128,324,543,0.5966850828729282
12071040129,43,750,0.05733333333333333
12071040130,531,1568,0.33864795918367346
12071040131,3093,568,5.445422535211268
12071040132,322,499,0.6452905811623246
12071040133,745,1313,0.5674028941355674
12071040134,1665,510,3.264705882352941
12071040135,737,965,0.7637305699481866
12071040136,425,2557,0.16621040281579977
12071040137,1187,1458,0.8141289437585734
12071040138,8258,2405,3.4336798336798338
12071040139,2813,660,4.262121212121212
12071040205,274,2871,0.09543712991988854
12071040206,227,2052,0.11062378167641325
12071040207,209,1996,0.10470941883767534
12071040208,55,1299,0.042340261739799843
12071040209,159,1439,0.11049339819318972
12071040210,149,1140,0.1307017543859649
12071040211,280,2178,0.1285583103764922
12071040212,281,2889,0.09726548978885427
12071040301,588,3840,0.153125
12071040302,148,2153,0.06874129122155133
12071040303,180,3041,0.0591910555738244
12071040304,1890,2260,0.8362831858407079
12071040305,688,1489,0.4620550705171256
12071040308,126,1729,0.0728744939271255
12071040310,122,1195,0.10209205020920502
12071040311,229,2103,0.10889205896338564
12071040312,102,911,0.1119648737650933
12071040313,282,735,0.3836734693877551
12071040314,65,1236,0.052588996763754045
12071040315,103,1297,0.07941403238242097
